,SCORE,AUPR_PVAL,AUPR_SCORE,AUROC_PVAL,AUROC_SCORE,Net1_AUPR,Net2_AUPR,Net3_AUPR,Net4_AUPR,Net5_AUPR,Net1_AUROC,Net2_AUROC,Net3_AUROC,Net4_AUROC,Net5_AUROC,N,confidence_thresh
11,4.97695977105,6.85171206872e-06,5.16420089579,1.62286111253e-05,4.78971864631,0.845615719554,0.535144918826,0.688855455815,0.927531157817,,0.921777777778,0.638368983957,0.919447640967,0.96875,,10.0,0.06
12,4.98002644895,6.79161193542e-06,5.16802713712,1.61426280176e-05,4.79202576078,0.688855455815,0.535144918826,0.845615719554,0.48485451028,,0.919447640967,0.638368983957,0.921777777778,0.729230769231,,10.0,0.0
13,4.97181738414,7.17569827954e-06,5.14413583059,1.58672280019e-05,4.79949893768,0.927531157817,0.483314527918,0.843953745569,0.535144918826,,0.96875,0.728615384615,0.923555555556,0.638368983957,,10.0,0.15
14,4.96171086563,7.40541773846e-06,5.13045043797,1.61075210181e-05,4.79297129329,0.666254615595,0.840377240937,0.535144918826,0.491368733339,,0.917146144994,0.922666666667,0.638368983957,0.731076923077,,10.0,0.17
15,4.93926361163,8.06285041233e-06,5.09351139746,1.64052999081e-05,4.78501582579,0.64978252074,0.83469325134,0.535144918826,0.494190251929,,0.915995397008,0.921777777778,0.638368983957,0.731692307692,,10.0,0.25
16,4.97695977105,6.85171206872e-06,5.16420089579,1.62286111253e-05,4.78971864631,0.688855455815,0.845615719554,0.535144918826,0.483314527918,,0.919447640967,0.921777777778,0.638368983957,0.728615384615,,10.0,0.04
17,4.93468949107,8.17985859853e-06,5.08725420371,1.65148723641e-05,4.78212477842,0.535144918826,0.491368733339,0.927531157817,0.641938309674,,0.638368983957,0.731076923077,0.96875,0.914844649022,,10.0,0.2
18,4.97695977105,6.85171206872e-06,5.16420089579,1.62286111253e-05,4.78971864631,0.927531157817,0.483314527918,0.535144918826,0.845615719554,,0.96875,0.728615384615,0.638368983957,0.921777777778,,10.0,0.03
19,4.97695977105,6.85171206872e-06,5.16420089579,1.62286111253e-05,4.78971864631,0.688855455815,0.845615719554,0.535144918826,0.483314527918,,0.919447640967,0.921777777778,0.638368983957,0.728615384615,,10.0,0.09
20,4.93940981801,8.0475935069e-06,5.09433396844,1.6425338651e-05,4.78448566757,0.535144918826,0.494190251929,0.927531157817,0.641938309674,,0.638368983957,0.731692307692,0.96875,0.914844649022,,10.0,0.22
